ts_utc,recv_ts_unix_nano,pub_ts_unix_nano,pub_id,seq,latency_ms,topic
2025-12-14T14:50:45.426560362Z,1765723845426559333,1765723844010135877,7,957318261464797487,1416.423,bench/topic/7
2025-12-14T14:50:45.430834868Z,1765723845430834232,1765723844038453747,5,3730561732409256701,1392.380,bench/topic/5
2025-12-14T14:50:45.432125186Z,1765723845432124611,1765723844008683699,4,7925276987080709432,1423.441,bench/topic/4
2025-12-14T14:50:45.433737595Z,1765723845433737156,1765723844038453747,5,3730561732409256701,1395.283,bench/topic/5
2025-12-14T14:50:45.434671693Z,1765723845434671099,1765723844038453747,5,3730561732409256701,1396.217,bench/topic/5
2025-12-14T14:50:45.436379145Z,1765723845436378567,1765723844008683699,4,7925276987080709432,1427.695,bench/topic/4
2025-12-14T14:50:45.43701251Z,1765723845437011984,1765723844008683699,4,7925276987080709432,1428.328,bench/topic/4
2025-12-14T14:50:45.440142946Z,1765723845440142129,1765723844008683699,4,7925276987080709432,1431.458,bench/topic/4
2025-12-14T14:50:45.442466378Z,1765723845442465709,1765723844008683699,4,7925276987080709432,1433.782,bench/topic/4
2025-12-14T14:50:45.444982786Z,1765723845444982226,1765723844010135877,7,957318261464797487,1434.846,bench/topic/7
2025-12-14T14:50:45.449079745Z,1765723845449079188,1765723844008683699,4,7925276987080709432,1440.395,bench/topic/4
2025-12-14T14:50:45.451745244Z,1765723845451744575,1765723844010135877,7,957318261464797487,1441.609,bench/topic/7
2025-12-14T14:50:45.454896836Z,1765723845454896466,1765723844008683699,4,7925276987080709432,1446.213,bench/topic/4
2025-12-14T14:50:45.456163183Z,1765723845456162597,1765723844010135877,7,957318261464797487,1446.027,bench/topic/7
2025-12-14T14:50:45.459324896Z,1765723845459324450,1765723844010135877,7,957318261464797487,1449.189,bench/topic/7
2025-12-14T14:50:45.459945803Z,1765723845459945421,1765723844008683699,4,7925276987080709432,1451.262,bench/topic/4
2025-12-14T14:50:45.46317029Z,1765723845463169893,1765723844010135877,7,957318261464797487,1453.034,bench/topic/7
2025-12-14T14:50:45.463406191Z,1765723845463405777,1765723844010135877,7,957318261464797487,1453.270,bench/topic/7
2025-12-14T14:50:45.469118308Z,1765723845469117692,1765723844008683699,4,7925276987080709432,1460.434,bench/topic/4
2025-12-14T14:50:45.470409873Z,1765723845470409343,1765723844010135877,7,957318261464797487,1460.273,bench/topic/7
2025-12-14T14:50:45.47098895Z,1765723845470988452,1765723844010135877,7,957318261464797487,1460.853,bench/topic/7
2025-12-14T14:50:45.473444922Z,1765723845473444519,1765723844008683699,4,7925276987080709432,1464.761,bench/topic/4
2025-12-14T14:50:45.476113756Z,1765723845476113296,1765723844008683699,4,7925276987080709432,1467.430,bench/topic/4
2025-12-14T14:50:45.47648751Z,1765723845476487063,1765723844038453747,5,3730561732409256701,1438.033,bench/topic/5
2025-12-14T14:50:45.477375424Z,1765723845477375122,1765723844010135877,7,957318261464797487,1467.239,bench/topic/7
2025-12-14T14:50:45.480189892Z,1765723845480189119,1765723844010135877,7,957318261464797487,1470.053,bench/topic/7
2025-12-14T14:50:45.48021191Z,1765723845480211447,1765723844010135877,7,957318261464797487,1470.076,bench/topic/7
2025-12-14T14:50:45.481563977Z,1765723845481563587,1765723844008683699,4,7925276987080709432,1472.880,bench/topic/4
2025-12-14T14:50:45.483076717Z,1765723845483076282,1765723844008683699,4,7925276987080709432,1474.393,bench/topic/4
2025-12-14T14:50:45.483667703Z,1765723845483666817,1765723844008683699,4,7925276987080709432,1474.983,bench/topic/4
2025-12-14T14:50:45.486327218Z,1765723845486326683,1765723844010135877,7,957318261464797487,1476.191,bench/topic/7
2025-12-14T14:50:45.487282042Z,1765723845487281344,1765723844010135877,7,957318261464797487,1477.145,bench/topic/7
