ts_utc,recv_ts_unix_nano,pub_ts_unix_nano,pub_id,seq,latency_ms,topic
2025-12-14T14:49:59.426047986Z,1765723799426047069,1765723798036591812,7,204826109021299474,1389.455,bench/topic/7
2025-12-14T14:49:59.426203096Z,1765723799426202502,1765723798036591812,7,204826109021299474,1389.611,bench/topic/7
2025-12-14T14:49:59.429664936Z,1765723799429664312,1765723798036591812,7,204826109021299474,1393.072,bench/topic/7
2025-12-14T14:49:59.429961197Z,1765723799429960632,1765723798036591812,7,204826109021299474,1393.369,bench/topic/7
2025-12-14T14:49:59.432288568Z,1765723799432287992,1765723798036591812,7,204826109021299474,1395.696,bench/topic/7
2025-12-14T14:49:59.433828478Z,1765723799433827860,1765723798036591812,7,204826109021299474,1397.236,bench/topic/7
2025-12-14T14:49:59.435498714Z,1765723799435497926,1765723798053928372,8,3593400304074154370,1381.570,bench/topic/8
2025-12-14T14:49:59.437664896Z,1765723799437664152,1765723798036591812,7,204826109021299474,1401.072,bench/topic/7
2025-12-14T14:49:59.440132792Z,1765723799440131859,1765723798036591812,7,204826109021299474,1403.540,bench/topic/7
2025-12-14T14:49:59.441438901Z,1765723799441438249,1765723798036591812,7,204826109021299474,1404.846,bench/topic/7
2025-12-14T14:49:59.444652488Z,1765723799444651775,1765723798053928372,8,3593400304074154370,1390.723,bench/topic/8
2025-12-14T14:49:59.445339799Z,1765723799445339184,1765723798053928372,8,3593400304074154370,1391.411,bench/topic/8
2025-12-14T14:49:59.4495952Z,1765723799449594133,1765723798036591812,7,204826109021299474,1413.002,bench/topic/7
2025-12-14T14:49:59.450310671Z,1765723799450310161,1765723798036591812,7,204826109021299474,1413.718,bench/topic/7
2025-12-14T14:49:59.452731072Z,1765723799452730346,1765723798036591812,7,204826109021299474,1416.139,bench/topic/7
2025-12-14T14:49:59.454148008Z,1765723799454147564,1765723798036591812,7,204826109021299474,1417.556,bench/topic/7
2025-12-14T14:49:59.46067652Z,1765723799460675773,1765723798036591812,7,204826109021299474,1424.084,bench/topic/7
2025-12-14T14:49:59.465035448Z,1765723799465034602,1765723798036591812,7,204826109021299474,1428.443,bench/topic/7
2025-12-14T14:49:59.465994507Z,1765723799465993722,1765723798053928372,8,3593400304074154370,1412.065,bench/topic/8
2025-12-14T14:49:59.468627653Z,1765723799468626934,1765723798053928372,8,3593400304074154370,1414.699,bench/topic/8
