Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,b'Device - 206',1,0,455,455.0,455,455,10265.0,0.001666800820366289,0.0,460,460,460,460,460,460,460,460,460,460,460
MQTT,b'Device - 207',2,0,192,323.5,192,455,10265.0,0.003333601640732578,0.0,460,460,460,460,460,460,460,460,460,460,460
MQTT,b'Device - 208',4,0,140,226.5,127,486,10265.0,0.006667203281465156,0.0,150,150,490,490,490,490,490,490,490,490,490
MQTT,b'Device - 209',17,0,140,156.47058823529412,95,492,10265.0,0.028335613946226912,0.0,140,140,140,140,170,490,490,490,490,490,490
MQTT,b'Device - 21',1,0,690,690.0,690,690,10264.0,0.001666800820366289,0.0,690,690,690,690,690,690,690,690,690,690,690
MQTT,b'Device - 210',1,0,459,459.0,459,459,10265.0,0.001666800820366289,0.0,460,460,460,460,460,460,460,460,460,460,460
MQTT,b'Device - 211',3,0,160,263.0,132,496,10265.0,0.005000402461098867,0.0,160,160,500,500,500,500,500,500,500,500,500
MQTT,b'Device - 212',1,0,1596,1596.0,1596,1596,10265.0,0.001666800820366289,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
MQTT,b'Device - 213',1,0,455,455.0,455,455,10265.0,0.001666800820366289,0.0,460,460,460,460,460,460,460,460,460,460,460
MQTT,b'Device - 214',11,0,160,301.27272727272725,104,1632,10265.0,0.01833480902402918,0.0,160,160,260,260,290,1600,1600,1600,1600,1600,1600
MQTT,b'Device - 215',4,0,140,225.0,127,456,10265.0,0.006667203281465156,0.0,170,170,460,460,460,460,460,460,460,460,460
MQTT,b'Device - 216',3,0,150,617.3333333333334,131,1575,10265.0,0.005000402461098867,0.0,150,150,1600,1600,1600,1600,1600,1600,1600,1600,1600
MQTT,b'Device - 217',10,0,150,291.8,123,1127,10265.0,0.01666800820366289,0.0,150,160,350,460,1100,1100,1100,1100,1100,1100,1100
MQTT,b'Device - 218',55,0,140,145.98181818181817,119,442,10265.0,0.09167404512014589,0.0,140,140,150,150,150,170,220,440,440,440,440
MQTT,b'Device - 219',2,0,131,293.5,131,456,10265.0,0.003333601640732578,0.0,460,460,460,460,460,460,460,460,460,460,460
MQTT,b'Device - 22',8,0,140,443.5,130,1576,10264.0,0.013334406562930312,0.0,140,150,1100,1100,1600,1600,1600,1600,1600,1600,1600
MQTT,b'Device - 220',1,0,452,452.0,452,452,10265.0,0.001666800820366289,0.0,450,450,450,450,450,450,450,450,450,450,450
MQTT,b'Device - 221',4,0,140,221.5,128,454,10265.0,0.006667203281465156,0.0,160,160,450,450,450,450,450,450,450,450,450
MQTT,b'Device - 222',1,0,1583,1583.0,1583,1583,10265.0,0.001666800820366289,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
MQTT,b'Device - 223',1,0,1575,1575.0,1575,1575,10265.0,0.001666800820366289,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
MQTT,b'Device - 224',1,0,1544,1544.0,1544,1544,10265.0,0.001666800820366289,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
MQTT,b'Device - 225',2,0,291,426.0,291,561,10265.0,0.003333601640732578,0.0,560,560,560,560,560,560,560,560,560,560,560
MQTT,b'Device - 226',2,0,142,347.5,142,553,10265.0,0.003333601640732578,0.0,550,550,550,550,550,550,550,550,550,550,550
MQTT,b'Device - 227',1,0,1551,1551.0,1551,1551,10265.0,0.001666800820366289,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
MQTT,b'Device - 228',50,0,140,208.34,120,1499,10265.0,0.08334004101831445,0.0,140,140,150,150,170,1100,1500,1500,1500,1500,1500
